username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
ZidanCreative;2018-11-21 21:30;0;0;Aku peduli, kamu nggak. Aku menangis, kamu tertawa. Aku sakit hati, kamu bahagia. Aku move on, kamu menyesal. Terlambat. # # BotZidanCreative;;;# #;1065251053006872576;https://twitter.com/ZidanCreative/status/1065251053006872576
ssyhrhzmri;2018-11-21 21:30;1;7;bilalah boleh bahagia mcm org lain. bilalah hati ni boleh belajar terima org baru. bilalah aku nak start all over again. sampai bila harusku bertanya;;;;1065251048795688960;https://twitter.com/ssyhrhzmri/status/1065251048795688960
Nadyatrinovita_;2018-11-21 21:29;0;1;Ternyata bahagia sesimpel baru sampe rumah, capek ga karuan. Telfonan, cerita hari ini. Walaupun bentar tapi quality time T.T dahulu aku gak sebucin ini. why T.T;;;;1065250963932364801;https://twitter.com/Nadyatrinovita_/status/1065250963932364801
baul_boljug;2018-11-21 21:29;0;0;Mas koe sayang kan karo aku? Koe opo rela aku bahagia e kro pilihan e wong tuo ku , padahal aku we milih kamu :);;;;1065250961512222721;https://twitter.com/baul_boljug/status/1065250961512222721
ASSIASR5;2018-11-21 21:29;0;1;Happy birthday rachel!! Semoga selalu bahagia yaa @ CHAEYEONSR5 Ini kue bikinan aku loh hehe semoga suka ya pic.twitter.com/mnLkeRSBKe;;@;;1065250928964493312;https://twitter.com/ASSIASR5/status/1065250928964493312
Erika61299;2018-11-21 21:29;0;0;Iyaaaa samaa samaaa , yang terpenting kau baik baik saja , aku sangat bahagia jika kau baik baik saja;;;;1065250927286702080;https://twitter.com/Erika61299/status/1065250927286702080
ShobyAhmad;2018-11-21 21:29;0;0;Itulah knapa aku jarang pamer foto kluarga karna aku tdk perlu pura2 bahagia. Dan aku jg harus jaga perasaan si dia. # savegempi;;;#;1065250907095355392;https://twitter.com/ShobyAhmad/status/1065250907095355392
reka_dila;2018-11-21 21:29;0;0;Dan begonya aku bahagia dengan kedatangan orang yang pernah membuat aku sakit ~;;;;1065250888938250241;https://twitter.com/reka_dila/status/1065250888938250241
knaralstari;2018-11-21 21:29;0;0;Gapapa, biar merakyat tapi bahagia. :) btw mau di akun mana nih? Aku mau di Skandi ajaa.;;;;1065250770973470720;https://twitter.com/knaralstari/status/1065250770973470720
trxziii;2018-11-21 21:28;0;0;Seokjin sehat terus ya. Bahagia terus! Jgn pernah dengerin omongan haters yg bikin kamu sakit. Terus berkarya, lakuin apapun yg mau kamu lakuin. Aku sayang bgt sama kamu. Aku bakal dukung apapun yg kamu lakuin. I will love you, as if I was made just to love you;;;;1065250601141862400;https://twitter.com/trxziii/status/1065250601141862400
